Folio,ClienteID,VendedorID,Embarque,TimeID
A021295,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190404
A021296,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20211001
A021297,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220708
A021298,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190308
A021299,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20181211
A021300,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190818
A021301,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160501
A021302,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20180307
A021303,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20151231
A021304,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20151124
A021305,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220702
A021306,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20141115
A021307,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160124
A021308,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20191007
A021309,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20210419
A021310,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150820
A021311,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190113
A021312,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20180523
A021313,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190102
A021314,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200221
A021315,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20210518
A021316,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160821
A021317,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220426
A021318,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20170407
A021319,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160928
A021320,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190101
A021321,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150916
A021322,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140601
A021323,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20151116
A021324,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20211203
A021325,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20161124
A021326,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150706
A021327,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20210222
A021328,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20180310
A021329,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140413
A021330,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20191109
A021331,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150804
A021332,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140213
A021333,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20180123
A021334,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220907
A021335,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220824
A021336,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140803
A021337,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190801
A021338,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150726
A021339,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200110
A021340,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220327
A021341,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160416
A021342,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20180321
A021343,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160111
A021344,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150913
A021345,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160625
A021346,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160720
A021347,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220926
A021348,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200711
A021349,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20180929
A021350,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190130
A021351,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20191105
A021352,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20181119
A021353,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160317
A021354,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20170824
A021355,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20210726
B0220,5214,4,RUT,20170425
B0221,5214,4,RUT,20220827
B0222,5214,4,RUT,20210224
B0223,5193,2,RUT,20150723
B0224,5195,7,RUT,20140331
B0225,5195,7,RUT,20180602
B0226,5195,7,RUT,20150614
B0227,5195,7,RUT,20200529
B0228,5192,7,RUT,20150627
B0229,5192,7,RUT,20140829
B0230,5061,8,RUT,20150912
B0231,5132,1,RUT,20221207
B0232,5001,7,RUT,20220131
B0233,5001,7,RUT,20170404
B0234,5001,7,RUT,20160104
B0235,0115,3,RUT,20190717
B0236,0115,3,RUT,20210711
B0237,5223,1,RUT,20170419
B0238,5639,8,RUT,20150612
B0239,5639,8,RUT,20200320
B0240,5639,8,RUT,20160827
B0241,5057,2,RUT,20201031
B0242,5639,8,RUT,20180821
B0243,5639,8,RUT,20150621
B0244,5639,8,RUT,20210717
B0245,5639,8,RUT,20200330
B0246,5639,8,RUT,20190514
B0247,5639,8,RUT,20221022
B0248,5164,8,RUT,20161019
B0249,5187,7,RUT,20171204
B0250,5187,7,RUT,20160826
B0251,5187,7,RUT,20201213
B0252,5122,8,RUT,20141010
B0253,5122,8,RUT,20170610
B0254,5022,8,RUT,20161006
B0255,5022,8,RUT,20191212
B0256,5080,2,RUT,20191002
B0257,5080,2,RUT,20220507
B0258,5080,2,RUT,20200909
B0259,5080,2,RUT,20201029
B0260,5080,2,RUT,20200802
B0261,5080,2,RUT,20180703
B0262,5080,2,RUT,20180109
B0263,0108,3,RUT,20160810
CAIN000001,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20180118
CAIN000002,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200727
CAIN000003,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200529
CAIN000004,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190713
CAIN000005,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150815
CAIN000006,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20211210
CAIN000007,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150821
CAIN000008,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140104
CAIN000009,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190712
CAIN000010,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160804
CAIN000011,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140330
CAIN000012,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150227
CAIN000013,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20170225
CAIN000014,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160920
CAIN000015,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20210130
CAIN000016,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200625
CAIN000017,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20221106
CAIN000018,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20210220
CAIN000019,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20191011
CAIN000020,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20180824
CAIN000021,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150506
CAIN000022,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200507
CAIN000023,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20211210
CAIN000024,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20170626
CAIN000025,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20161214
CAIN000026,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190523
CAIN000027,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200530
CAIN000028,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200111
CAIN000029,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20221030
CAIN000030,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190608
CAIN000031,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140523
CAIN000032,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20180728
CAIN000033,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200111
CAIN000034,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160227
CAIN000035,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20211025
CAIN000036,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140916
CAIN000037,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20180204
CAIN000038,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20181212
CAIN000039,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20181020
CAIN000040,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150318
CAIN000041,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20210606
CAIN000042,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20210307
CAIN000043,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140917
CAIN000044,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190720
CAIN000045,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200913
CAIN000046,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20181112
CAIN000047,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20180206
CAIN000048,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200229
CAIN000049,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20170912
CAIN000050,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20221119
CAIN000051,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20191222
CAIN000052,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160326
CAIN000053,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20210805
CAIN000054,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20201007
CAIN000055,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20170404
CAIN000056,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150723
CAIN000057,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220101
CAIN000058,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200101
CAIN000059,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20211225
CAIN000060,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20151225
CAIN000061,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20180126
CAIN000062,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140113
CAIN000063,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150706
CAIN000064,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20210606
CAIN000065,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20170721
CAIN000066,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140903
CAIN000067,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20181228
CAIN000068,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150213
CAIN000069,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20151006
CAIN000070,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160106
CAIN000071,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20151208
CAIN000072,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140829
CAIN000073,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140219
CAIN000074,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200428
CAIN000075,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160123
CAIN000076,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190604
CAIN000077,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160411
CAIN000078,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220707
CAIN000079,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160617
CAIN000080,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20181201
CAIN000081,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20201030
CAIN000082,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220824
CAIN000083,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20211009
CAIN000084,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150923
CAIN000085,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220318
CAIN000086,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220105
CAIN000087,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20170402
CAIN000088,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160409
CAIN000089,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20210112
CAIN000090,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220323
CAIN000091,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150307
CAIN000092,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150616
CAIN000093,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20151010
CAIN000094,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20170725
CAIN000095,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20180430
CAIN000096,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150525
CAIN000097,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20151010
CAIN000098,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190723
CAIN000099,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200510
CAIN000100,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20191201
CAIN000101,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20181123
CAIN000102,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20221110
CAIN000103,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140301
CAIN000104,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20170209
CAIN000105,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220317
CAIN000106,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200520
CAIN000107,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190219
CAIN000108,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20170910
CAIN000109,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160912
CAIN000110,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20161216
CAIN000111,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20181215
CAIN000112,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140329
CAIN000113,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200822
CAIN000114,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200304
CAIN000115,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20161120
CAIN000116,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160911
CAIN000117,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200225
CAIN000118,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190305
CAIN000119,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20141123
CAIN000120,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20180730
CAIN000121,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20201225
CAIN000122,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150501
CAIN000123,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140313
CAIN000124,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160128
CAIN000125,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20180503
CAIN000126,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20171029
CAIN000127,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160428
CAIN000128,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220628
CAIN000129,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20191108
CAIN000130,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20191205
CAIN000131,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20170304
CAIN000132,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20180902
CAIN000133,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20210616
CAIN000134,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160724
CAIN000135,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150416
CAIN000136,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190526
CAIN000137,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200606
CAIN000138,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200525
CAIN000139,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20211212
CAIN000140,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150107
CAIN000141,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20170131
CAIN000142,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20170507
CAIN000143,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20171204
CAIN000144,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200403
CAIN000145,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200522
CAIN000146,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220605
CAIN000147,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160721
CAIN000148,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20151103
CAIN000149,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20191120
CAIN000150,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150831
CAIN000151,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20170410
CAIN000152,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200225
CAIN000153,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20170823
CAIN000154,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20161211
CAIN000155,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160527
CAIN000156,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20161114
CAIN000157,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20211107
CAIN000158,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150919
CAIN000159,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20180831
CAIN000160,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200515
CAIN000161,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20221102
CAIN000162,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140815
CAIN000163,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20141218
CAIN000164,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200412
CAIN000165,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20201202
CAIN000166,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220119
CAIN000167,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20210924
CAIN000168,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160503
CAIN000169,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220428
CAIN000170,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20191227
CAIN000171,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20210724
CAIN000172,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20151215
CAIN000173,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20211106
CAIN000174,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150723
CAIN000175,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220327
CAIN000176,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200510
CAIN000177,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20201226
CAIN000178,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200118
CAIN000179,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20171115
CAIN000180,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150428
CAIN000181,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200103
CAIN000182,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20201028
CAIN000183,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220207
CAIN000184,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160616
CAIN000185,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20210219
CAIN000186,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200127
CAIN000187,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140823
CAIN000188,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150520
CAIN000189,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140712
CAIN000190,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200717
CAIN000191,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20200313
CAIN000192,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190128
CAIN000193,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20141201
CAIN000194,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20221230
CAIN000195,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20161228
CAIN000196,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20210506
CAIN000197,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150610
CAIN000198,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140519
CAIN000199,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20181104
CAIN000200,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140313
CAIN000201,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20141022
CI00000001,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20210308
CI00000002,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20150902
CI00000003,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140629
CI00000004,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20140506
II000001,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20180423
JV00000001,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20210414
JV00000002,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20170309
JV00000003,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190709
JV00000004,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20221106
JV00000005,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20221203
JV00000006,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20181015
JV00000007,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20160416
JV00000008,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20170217
JV00000009,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20180727
JV00000010,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20180205
JV00000011,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20190420
JV00000012,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20161116
JV00000013,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20220321
JV00000014,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20171109
JV00000015,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20201028
JV00000016,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20221002
JV00000017,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20181115
JV00000018,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,20141107
